artist,song,fear,anger,anticip,trust,surprise,sadness,disgust,joy
Barbra Streisand,Ding-Dong! The Witch Is Dead!,0.29545454545454547,0.13636363636363635,0.09090909090909091,0.09090909090909091,0,0.11363636363636363,0.13636363636363635,0.13636363636363635
Barbra Streisand,Get Happy / Happy Days Are Here Again,0.04,0.05333333333333334,0.24,0.25333333333333335,0.10666666666666667,0.06666666666666667,0.013333333333333334,0.22666666666666666
Barbra Streisand,All I Know Of Love,0,0.017857142857142856,0.10714285714285714,0.375,0.03571428571428571,0.125,0.017857142857142856,0.32142857142857145
Barbra Streisand,Smile,0.03333333333333333,0,0.06666666666666667,0.23333333333333334,0.26666666666666666,0.13333333333333333,0,0.26666666666666666
Barbra Streisand,Moon River,0.14285714285714285,0.14285714285714285,0,0.2857142857142857,0,0.14285714285714285,0,0.2857142857142857
Barbra Streisand,I'm In The Mood For Love,0.0625,0,0.0625,0.4375,0,0,0,0.4375
Barbra Streisand,Wild Is The Wind,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.14814814814814814,0.25925925925925924,0,0.1111111111111111,0.2222222222222222
Barbra Streisand,Emily,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0,0.3333333333333333
Barbra Streisand,More In Love With You,0.047619047619047616,0.07142857142857142,0.07142857142857142,0.30952380952380953,0.11904761904761904,0.047619047619047616,0.023809523809523808,0.30952380952380953
Barbra Streisand,How Do You Keep The Music Playing?,0.1044776119402985,0.05970149253731343,0.11940298507462686,0.14925373134328357,0.11940298507462686,0.14925373134328357,0.05970149253731343,0.23880597014925373
Barbra Streisand,But Beautiful,0.12,0.04,0.04,0.12,0.04,0.32,0.04,0.28
Barbra Streisand,Calling You,0.07142857142857142,0.03571428571428571,0.25,0.39285714285714285,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.10714285714285714
Barbra Streisand,The Second Time Around,0.022222222222222223,0.022222222222222223,0.28888888888888886,0.24444444444444444,0.08888888888888889,0.044444444444444446,0.022222222222222223,0.26666666666666666
Barbra Streisand,Goodbye For Now,0,0,0.2,0.2,0.2,0.2,0,0.2
Barbra Streisand,You're Gonna Hear From Me,0.1,0,0.36666666666666664,0.23333333333333334,0.13333333333333333,0.03333333333333333,0,0.13333333333333333
Barbra Streisand,Come Tomorrow,0.04477611940298507,0.04477611940298507,0.31343283582089554,0.22388059701492538,0.1044776119402985,0.07462686567164178,0.04477611940298507,0.14925373134328357
Barbra Streisand,Stranger In A Strange Land,0.22641509433962265,0.07547169811320754,0.1320754716981132,0.20754716981132076,0.03773584905660377,0.09433962264150944,0.05660377358490566,0.16981132075471697
Barbra Streisand,Hideaway,0.11428571428571428,0.14285714285714285,0.22857142857142856,0.2,0.11428571428571428,0.05714285714285714,0.02857142857142857,0.11428571428571428
Barbra Streisand,It's Up To You,0.12903225806451613,0.06451612903225806,0.1935483870967742,0.12903225806451613,0.03225806451612903,0.22580645161290322,0.06451612903225806,0.16129032258064516
Barbra Streisand,Night Of My Life,0.14705882352941177,0.17647058823529413,0.11764705882352941,0.20588235294117646,0.08823529411764706,0.11764705882352941,0,0.14705882352941177
Barbra Streisand,Above The Law,0.16326530612244897,0.061224489795918366,0.12244897959183673,0.20408163265306123,0.061224489795918366,0.14285714285714285,0.02040816326530612,0.22448979591836735
Barbra Streisand,Without Your Love,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.25,0.07142857142857142,0.17857142857142858,0,0.25
Barbra Streisand,All The Children,0.047244094488188976,0,0.28346456692913385,0.1732283464566929,0.11023622047244094,0.047244094488188976,0.007874015748031496,0.33070866141732286
Barbra Streisand,Golden Dawn,0.047619047619047616,0.047619047619047616,0.16666666666666666,0.2619047619047619,0.14285714285714285,0.07142857142857142,0,0.2619047619047619
Barbra Streisand,(Our Love) Don't Throw It All Away,0.07777777777777778,0.06666666666666667,0.05555555555555555,0.3333333333333333,0.05555555555555555,0.08888888888888889,0.06666666666666667,0.25555555555555554
Barbra Streisand,Letting Go,0.0851063829787234,0.10638297872340426,0.14893617021276595,0.2553191489361702,0.0425531914893617,0.1276595744680851,0.0425531914893617,0.19148936170212766
Barbra Streisand,Here's To Life,0,0.08695652173913043,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.08695652173913043,0,0.34782608695652173
Barbra Streisand,In The Wee Small Hours,0,0,0.42857142857142855,0.42857142857142855,0,0.14285714285714285,0,0
Barbra Streisand,Gentle Rain,0.08823529411764706,0.058823529411764705,0.08823529411764706,0.2647058823529412,0.11764705882352941,0.08823529411764706,0.058823529411764705,0.23529411764705882
Barbra Streisand,If You Go Away,0.05263157894736842,0.05263157894736842,0.14035087719298245,0.2807017543859649,0.14035087719298245,0.03508771929824561,0.05263157894736842,0.24561403508771928
Barbra Streisand,Spring Can Really Hang You Up The Most,0.14814814814814814,0.09876543209876543,0.09876543209876543,0.1728395061728395,0.08641975308641975,0.13580246913580246,0.08641975308641975,0.1728395061728395
Barbra Streisand,Make Someone Happy,0,0,0.23529411764705882,0.3235294117647059,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.29411764705882354
Barbra Streisand,Where Do You Start?,0,0,0.2413793103448276,0.27586206896551724,0.20689655172413793,0.034482758620689655,0.034482758620689655,0.20689655172413793
Barbra Streisand,A Time For Love,0,0,0.6666666666666666,0.20833333333333334,0,0,0,0.125
Barbra Streisand,Here's That Rainy Day,0,0,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.35714285714285715,0,0.21428571428571427
Barbra Streisand,Love Dance,0,0,0.08695652173913043,0.2608695652173913,0.17391304347826086,0.21739130434782608,0,0.2608695652173913
Barbra Streisand,Smoke Gets In Your Eyes,0.16,0.08,0.08,0.24,0.08,0.12,0,0.24
Barbra Streisand,Some Other Time,0,0.05555555555555555,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.05555555555555555,0,0.1111111111111111
Barbra Streisand,You Must Believe In Spring,0,0,0.3333333333333333,0.47619047619047616,0.047619047619047616,0,0,0.14285714285714285
Barbra Streisand,The Windmills Of Your Mind,0.04,0.04,0.1,0.34,0.06,0.08,0.02,0.32
Barbra Streisand,Something New In My Life,0.041666666666666664,0.08333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.16666666666666666
Barbra Streisand,Solitary Moon,0,0,0.23809523809523808,0.3333333333333333,0.09523809523809523,0,0,0.3333333333333333
Barbra Streisand,Nice 'N' Easy,0.13636363636363635,0.045454545454545456,0.3181818181818182,0.13636363636363635,0.045454545454545456,0.18181818181818182,0,0.13636363636363635
Barbra Streisand,Alone In The World,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.2608695652173913,0,0.043478260869565216,0,0.2608695652173913
Barbra Streisand,So Many Stars,0.03125,0.03125,0.234375,0.34375,0.03125,0.03125,0,0.296875
Barbra Streisand,"The Same Hello, The Same Goodbye",0.07692307692307693,0.1794871794871795,0.1794871794871795,0.15384615384615385,0.1794871794871795,0.10256410256410256,0.02564102564102564,0.10256410256410256
Barbra Streisand,That Face,0.06666666666666667,0,0,0.4,0.13333333333333333,0,0,0.4
Barbra Streisand,I'll Never Say Goodbye,0.1111111111111111,0,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.16666666666666666,0,0.2222222222222222
Barbra Streisand,What Matters Most,0.03571428571428571,0.03571428571428571,0.17857142857142858,0.2857142857142857,0.10714285714285714,0.07142857142857142,0,0.2857142857142857
Barbra Streisand,Being Good Isn't Good Enough,0.0975609756097561,0,0.24390243902439024,0.1951219512195122,0.1951219512195122,0.04878048780487805,0,0.21951219512195122
Barbra Streisand,Didn't We,0,0.07142857142857142,0.35714285714285715,0.2857142857142857,0,0,0,0.2857142857142857
Barbra Streisand,Willow Weep For Me,0.07317073170731707,0.024390243902439025,0.0975609756097561,0.17073170731707318,0.07317073170731707,0.4146341463414634,0.024390243902439025,0.12195121951219512
Barbra Streisand,Try To Win A Friend,0.08928571428571429,0.05357142857142857,0.125,0.14285714285714285,0.16071428571428573,0.17857142857142858,0.10714285714285714,0.14285714285714285
Barbra Streisand,I Think It's Going To Rain Today,0.125,0.1875,0.0625,0.15625,0.09375,0.15625,0.125,0.09375
Barbra Streisand,With One More Look At You,0.07142857142857142,0.07142857142857142,0.17857142857142858,0.14285714285714285,0.17857142857142858,0.14285714285714285,0.03571428571428571,0.17857142857142858
Barbra Streisand,Lost In Wonderland,0.14666666666666667,0.09333333333333334,0.17333333333333334,0.09333333333333334,0.12,0.13333333333333333,0.08,0.16
Barbra Streisand,How Are Things In Glocca Morra? / Heather On The Hill,0.03333333333333333,0.03333333333333333,0.26666666666666666,0.13333333333333333,0.1,0.16666666666666666,0.1,0.16666666666666666
Barbra Streisand,Mother And Child,0.10638297872340426,0.06382978723404255,0.14893617021276595,0.14893617021276595,0.1276595744680851,0.14893617021276595,0.0425531914893617,0.2127659574468085
Barbra Streisand,If It's Meant To Be,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.20689655172413793,0.2413793103448276,0.10344827586206896,0.034482758620689655,0.2413793103448276
Barbra Streisand,Home,0.057692307692307696,0.019230769230769232,0.15384615384615385,0.36538461538461536,0.07692307692307693,0.019230769230769232,0.019230769230769232,0.28846153846153844
Barbra Streisand,It Had To Be You,0.10869565217391304,0.021739130434782608,0.1956521739130435,0.1956521739130435,0.13043478260869565,0.06521739130434782,0.043478260869565216,0.2391304347826087
Barbra Streisand,People,0,0,0.17391304347826086,0.13043478260869565,0.21739130434782608,0.043478260869565216,0,0.43478260869565216
Barbra Streisand,Come Rain Or Come Shine,0,0.06818181818181818,0.20454545454545456,0.2727272727272727,0.06818181818181818,0.09090909090909091,0.045454545454545456,0.25
Barbra Streisand,Evergreen,0.03225806451612903,0.03225806451612903,0.16129032258064516,0.3225806451612903,0.06451612903225806,0,0.03225806451612903,0.3548387096774194
Barbra Streisand,New York State Of Mind,0.175,0.025,0.175,0.2,0.075,0.175,0.025,0.15
Barbra Streisand,I'd Want It To Be You,0.06,0.02,0.1,0.32,0.12,0.1,0.02,0.26
Barbra Streisand,The Way We Were,0.11764705882352941,0,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.11764705882352941,0,0.29411764705882354
Barbra Streisand,I Still Can See Your Face,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.23809523809523808,0.047619047619047616,0.14285714285714285
Barbra Streisand,How Deep Is The Ocean,0.2,0.075,0.175,0.025,0.15,0.125,0.075,0.175
Barbra Streisand,What Kind Of Fool,0.06818181818181818,0.045454545454545456,0.1590909090909091,0.18181818181818182,0.18181818181818182,0.1590909090909091,0.06818181818181818,0.13636363636363635
Barbra Streisand,Somewhere,0,0,0.5454545454545454,0.2727272727272727,0,0,0.09090909090909091,0.09090909090909091
Barbra Streisand,Love Me Tender,0,0,0.1111111111111111,0.3888888888888889,0.05555555555555555,0.027777777777777776,0,0.4166666666666667
Barbra Streisand,Lost Inside Of You(Deluxe Edition Bonus Track),0.1076923076923077,0.1076923076923077,0.18461538461538463,0.1076923076923077,0.1076923076923077,0.13846153846153847,0.1076923076923077,0.13846153846153847
Barbra Streisand,At The Ballet,0.07936507936507936,0.05555555555555555,0.1746031746031746,0.2698412698412698,0.03968253968253968,0.10317460317460317,0.015873015873015872,0.2619047619047619
Barbra Streisand,Loving You,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.3333333333333333
Barbra Streisand,Who Can I Turn To (When Nobody Needs Me),0.17142857142857143,0.08571428571428572,0.17142857142857143,0.2,0,0.2,0,0.17142857142857143
Barbra Streisand,The Best Thing That Has Ever Happened,0.1,0.06,0.38,0.12,0.08,0.02,0.02,0.22
Barbra Streisand,Any Moment Now,0.14102564102564102,0.07692307692307693,0.1794871794871795,0.20512820512820512,0.08974358974358974,0.08974358974358974,0.05128205128205128,0.16666666666666666
Barbra Streisand,Pure Imagination,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.46153846153846156,0,0.07692307692307693
Barbra Streisand,I'll Be Seeing You / I've Grown Accustomed To Her Face,0,0.017543859649122806,0.22807017543859648,0.2631578947368421,0.14035087719298245,0.05263157894736842,0.03508771929824561,0.2631578947368421
Barbra Streisand,Climb Ev'ry Mountain,0,0,0.6,0.2,0,0,0,0.2
Barbra Streisand,I Didn't Know What Time It Was(Deluxe Edition Bonus Track),0.06896551724137931,0.06896551724137931,0.27586206896551724,0.13793103448275862,0.08620689655172414,0.10344827586206896,0.06896551724137931,0.1896551724137931
Barbra Streisand,What's On My Mind,0.08,0.1,0.16,0.14,0.08,0.22,0.1,0.12
Barbra Streisand,Don't Lie To Me,0.08421052631578947,0.1368421052631579,0.12631578947368421,0.21052631578947367,0.07368421052631578,0.18947368421052632,0.1368421052631579,0.042105263157894736
Barbra Streisand,Imagine / What A Wonderful World,0.0625,0.08333333333333333,0.10416666666666667,0.2708333333333333,0.125,0.0625,0.0625,0.22916666666666666
Barbra Streisand,Walls,0.10810810810810811,0.05405405405405406,0.2702702702702703,0.21621621621621623,0.16216216216216217,0.02702702702702703,0,0.16216216216216217
Barbra Streisand,Lady Liberty,0.07462686567164178,0.05970149253731343,0.1791044776119403,0.208955223880597,0.13432835820895522,0.1044776119402985,0.07462686567164178,0.16417910447761194
Barbra Streisand,What The World Needs Now,0.02631578947368421,0.02631578947368421,0.10526315789473684,0.39473684210526316,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.3157894736842105
Barbra Streisand,Better Angels,0.05333333333333334,0.05333333333333334,0.25333333333333335,0.21333333333333335,0.16,0.04,0.05333333333333334,0.17333333333333334
Barbra Streisand,Love's Never Wrong,0.06,0.04,0.1,0.36,0.04,0.04,0.04,0.32
Barbra Streisand,The Rain Will Fall,0.038461538461538464,0.1346153846153846,0.11538461538461539,0.17307692307692307,0.019230769230769232,0.36538461538461536,0.038461538461538464,0.11538461538461539
Barbra Streisand,Take Care Of This House,0.16216216216216217,0.08108108108108109,0.21621621621621623,0.1891891891891892,0.13513513513513514,0.08108108108108109,0.02702702702702703,0.10810810810810811
Barbra Streisand,Happy Days Are Here Again,0.047619047619047616,0.047619047619047616,0.2619047619047619,0.23809523809523808,0.07142857142857142,0.09523809523809523,0.023809523809523808,0.21428571428571427
Barbra Streisand,Be Aware,0.037037037037037035,0.037037037037037035,0.2962962962962963,0.14814814814814814,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.2962962962962963
Barbra Streisand,You Light Up My Life,0.061224489795918366,0.02040816326530612,0.14285714285714285,0.32653061224489793,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.30612244897959184
Barbra Streisand,I'd Want It To Be You,0.05660377358490566,0.03773584905660377,0.07547169811320754,0.3018867924528302,0.09433962264150944,0.1320754716981132,0.018867924528301886,0.2830188679245283
Barbra Streisand,Sweet Forgiveness,0.03773584905660377,0.03773584905660377,0.20754716981132076,0.2830188679245283,0.11320754716981132,0.07547169811320754,0.03773584905660377,0.20754716981132076
Barbra Streisand,Living Without You,0.13333333333333333,0.13333333333333333,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2
Barbra Streisand,One Day (A Prayer),0.13043478260869565,0.17391304347826086,0.21739130434782608,0.13043478260869565,0.043478260869565216,0.13043478260869565,0,0.17391304347826086
Barbra Streisand,Rainbow Connection,0.041666666666666664,0,0.375,0.3333333333333333,0.041666666666666664,0,0,0.20833333333333334
Barbra Streisand,Right As The Rain,0.058823529411764705,0,0.058823529411764705,0.35294117647058826,0.11764705882352941,0.23529411764705882,0,0.17647058823529413
Barbra Streisand,If Only You Were Mine,0.17391304347826086,0.043478260869565216,0.17391304347826086,0.17391304347826086,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.17391304347826086
Barbra Streisand,Once You've Been In Love,0.10714285714285714,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.03571428571428571,0.03571428571428571,0,0.25
Barbra Streisand,"All Of My Life(from ""The Mirror Has Two Faces"" soundtrack)",0.10810810810810811,0.08108108108108109,0.13513513513513514,0.21621621621621623,0.08108108108108109,0.10810810810810811,0.05405405405405406,0.21621621621621623
Barbra Streisand,Enough Is Enough 2017 (Offer Nissims Total Meltdown Remix),0,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.08333333333333333,0.5833333333333334,0,0.041666666666666664
Barbra Streisand,Fiction Squad,0.2653061224489796,0.04081632653061224,0.22448979591836735,0.16326530612244897,0.04081632653061224,0.08163265306122448,0.04081632653061224,0.14285714285714285
Barbra Streisand,The Simple Pleasures,0.075,0.05,0.275,0.15,0.075,0.125,0.05,0.2
Bob Dylan,She's No Good,0.18333333333333332,0.13333333333333333,0.1,0.13333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.11666666666666667
Bob Dylan,Talkin' New York,0.06451612903225806,0.08064516129032258,0.20967741935483872,0.22580645161290322,0.08064516129032258,0.0967741935483871,0.06451612903225806,0.1774193548387097
Bob Dylan,In My Time Of Dyin',0.18,0.18,0.1,0.02,0.02,0.28,0.2,0.02
Bob Dylan,Man Of Constant Sorrow,0.20588235294117646,0.11764705882352941,0.14705882352941177,0.14705882352941177,0.029411764705882353,0.14705882352941177,0.08823529411764706,0.11764705882352941
Bob Dylan,Fixin' To Die Blues,0.15,0.13,0.08,0.19,0.02,0.16,0.17,0.1
Bob Dylan,Pretty Peggy-O,0.05128205128205128,0.02564102564102564,0.28205128205128205,0.2564102564102564,0,0.15384615384615385,0.02564102564102564,0.20512820512820512
Bob Dylan,Highway 51 Blues,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.21428571428571427,0,0.14285714285714285,0.07142857142857142,0.2857142857142857
Bob Dylan,Gospel Plow,0.05263157894736842,0,0.05263157894736842,0.42105263157894735,0.05263157894736842,0,0.3157894736842105,0.10526315789473684
Bob Dylan,"Baby, Let Me Follow You Down",0.09090909090909091,0,0.2727272727272727,0.09090909090909091,0,0.09090909090909091,0,0.45454545454545453
Bob Dylan,House Of The Risin' Sun,0.10869565217391304,0.06521739130434782,0.2391304347826087,0.1956521739130435,0.06521739130434782,0.10869565217391304,0.06521739130434782,0.15217391304347827
Bob Dylan,Freight Train Blues,0.19148936170212766,0.06382978723404255,0.0425531914893617,0.1276595744680851,0.10638297872340426,0.2765957446808511,0.06382978723404255,0.1276595744680851
Bob Dylan,Song To Woody,0.037037037037037035,0.07407407407407407,0.25925925925925924,0.14814814814814814,0.1111111111111111,0.2222222222222222,0,0.14814814814814814
Bob Dylan,See That My Grave Kept Clean,0.20588235294117646,0,0.08823529411764706,0.3235294117647059,0,0.20588235294117646,0,0.17647058823529413
Bob Dylan,Blowin' In The Wind,0.10714285714285714,0.10714285714285714,0.25,0.17857142857142858,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.14285714285714285
Bob Dylan,Girl From The North Country,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.16666666666666666
Bob Dylan,Masters Of War,0.25,0.14772727272727273,0.125,0.07954545454545454,0.10227272727272728,0.14772727272727273,0.07954545454545454,0.06818181818181818
Bob Dylan,Down The Highway,0.10204081632653061,0.10204081632653061,0.061224489795918366,0.20408163265306123,0.12244897959183673,0.12244897959183673,0.14285714285714285,0.14285714285714285
Bob Dylan,Bob Dylan's Blues,0.19047619047619047,0.047619047619047616,0.14285714285714285,0.38095238095238093,0,0.047619047619047616,0.09523809523809523,0.09523809523809523
Bob Dylan,A Hard Rain's A-Gonna Fall,0.19117647058823528,0.07352941176470588,0.1323529411764706,0.10294117647058823,0.04411764705882353,0.23529411764705882,0.07352941176470588,0.14705882352941177
Bob Dylan,Don't Think Twice It's All Right,0.05555555555555555,0.027777777777777776,0.19444444444444445,0.3333333333333333,0.1111111111111111,0.08333333333333333,0.027777777777777776,0.16666666666666666
Bob Dylan,Bob Dylan's Dream,0.03333333333333333,0.16666666666666666,0.2,0.2,0.1,0.06666666666666667,0,0.23333333333333334
Bob Dylan,Oxford Town,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.17647058823529413,0,0.058823529411764705
Bob Dylan,Talkin' World War lll Blues,0.16,0.10666666666666667,0.2,0.18666666666666668,0.06666666666666667,0.14666666666666667,0.05333333333333334,0.08
Bob Dylan,"Corrina, Corrina",0,0,0.3076923076923077,0.23076923076923078,0,0.23076923076923078,0,0.23076923076923078
Bob Dylan,Honey Just Allow Me One More Chance,0.043478260869565216,0.043478260869565216,0,0.13043478260869565,0.5217391304347826,0.08695652173913043,0.043478260869565216,0.13043478260869565
Bob Dylan,I Shall Be Free,0.1282051282051282,0.11538461538461539,0.15384615384615385,0.14102564102564102,0.05128205128205128,0.1282051282051282,0.10256410256410256,0.1794871794871795
Bob Dylan,All I Really Want To Do,0.12244897959183673,0.1836734693877551,0.061224489795918366,0.12244897959183673,0.04081632653061224,0.20408163265306123,0.08163265306122448,0.1836734693877551
Bob Dylan,Black Crow Blues,0.17857142857142858,0,0.35714285714285715,0.10714285714285714,0.07142857142857142,0.14285714285714285,0,0.14285714285714285
Bob Dylan,Spanish Harlem Incident,0.14814814814814814,0.14814814814814814,0.18518518518518517,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.037037037037037035,0.1111111111111111
Bob Dylan,Chimes Of Freedom,0.11688311688311688,0.19480519480519481,0.09090909090909091,0.19480519480519481,0.06493506493506493,0.12987012987012986,0.05194805194805195,0.15584415584415584
Bob Dylan,I Shall Be Free No. 10,0.06666666666666667,0.06666666666666667,0.2,0.24,0.08,0.06666666666666667,0.06666666666666667,0.21333333333333335
Bob Dylan,To Ramona,0.0821917808219178,0.0821917808219178,0.1506849315068493,0.1917808219178082,0.1232876712328767,0.1232876712328767,0.0821917808219178,0.1643835616438356
Bob Dylan,Motorpsycho Nightmare,0.11538461538461539,0.15384615384615385,0.1282051282051282,0.24358974358974358,0.05128205128205128,0.07692307692307693,0.0641025641025641,0.16666666666666666
Bob Dylan,My Back Pages,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.2037037037037037,0.07407407407407407,0.07407407407407407,0.12962962962962962,0.1111111111111111
Bob Dylan,I Don't Believe You (She Acts Like We Never Have Met),0.08695652173913043,0.043478260869565216,0.06521739130434782,0.34782608695652173,0.08695652173913043,0.08695652173913043,0.021739130434782608,0.2608695652173913
Bob Dylan,Ballad In Plain D,0.10891089108910891,0.13861386138613863,0.10891089108910891,0.19801980198019803,0.06930693069306931,0.12871287128712872,0.10891089108910891,0.13861386138613863
Bob Dylan,It Ain't Me Babe,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.058823529411764705
Bob Dylan,The Times They Are A-Changin',0.09090909090909091,0.045454545454545456,0.3409090909090909,0.20454545454545456,0.06818181818181818,0.09090909090909091,0.06818181818181818,0.09090909090909091
Bob Dylan,Ballad Of Hollis Brown,0.17333333333333334,0.17333333333333334,0.10666666666666667,0.12,0.09333333333333334,0.10666666666666667,0.08,0.14666666666666667
Bob Dylan,With God On Our Side,0.2808988764044944,0.11235955056179775,0.1348314606741573,0.1797752808988764,0.033707865168539325,0.0898876404494382,0.033707865168539325,0.1348314606741573
Bob Dylan,One Too Many Mornings,0.08695652173913043,0.08695652173913043,0.21739130434782608,0.13043478260869565,0.17391304347826086,0.13043478260869565,0.043478260869565216,0.13043478260869565
Bob Dylan,North Country Blues,0.15714285714285714,0.08571428571428572,0.17142857142857143,0.2,0.08571428571428572,0.1,0.05714285714285714,0.14285714285714285
Bob Dylan,Only A Pawn In Their Game,0.16216216216216217,0.16216216216216217,0.08108108108108109,0.25675675675675674,0.04054054054054054,0.10810810810810811,0.10810810810810811,0.08108108108108109
Bob Dylan,Boots Of Spanish Leather,0.07407407407407407,0,0.2962962962962963,0.25925925925925924,0,0.18518518518518517,0,0.18518518518518517
Bob Dylan,When The Ship Comes In,0.12195121951219512,0.14634146341463414,0.21951219512195122,0.1951219512195122,0.12195121951219512,0.04878048780487805,0,0.14634146341463414
Bob Dylan,The Lonesome Death Of Hattie Carroll,0.17721518987341772,0.17721518987341772,0.13924050632911392,0.16455696202531644,0.02531645569620253,0.1518987341772152,0.11392405063291139,0.05063291139240506
Bob Dylan,Restless Farewell,0.16071428571428573,0.21428571428571427,0.14285714285714285,0.10714285714285714,0.05357142857142857,0.14285714285714285,0.07142857142857142,0.10714285714285714
Bob Dylan,Subterranean Homesick Blues,0.15625,0.0625,0.15625,0.28125,0.03125,0.109375,0.078125,0.125
Bob Dylan,She Belongs To Me,0.07692307692307693,0.07692307692307693,0.19230769230769232,0.11538461538461539,0.07692307692307693,0.19230769230769232,0.07692307692307693,0.19230769230769232
Bob Dylan,Maggie's Farm,0.075,0.05,0.3,0.275,0.075,0.05,0.025,0.15
Bob Dylan,Love Minus Zero / No Limit,0.11627906976744186,0.13953488372093023,0.11627906976744186,0.13953488372093023,0.09302325581395349,0.13953488372093023,0.023255813953488372,0.23255813953488372
Bob Dylan,Outlaw Blues,0.125,0.10416666666666667,0.125,0.16666666666666666,0.0625,0.16666666666666666,0.125,0.125
Bob Dylan,On The Road Again,0.08333333333333333,0.08333333333333333,0.25,0.3333333333333333,0,0.08333333333333333,0.16666666666666666,0
Bob Dylan,Bob Dylan's 115th Dream,0.15454545454545454,0.10909090909090909,0.15454545454545454,0.20909090909090908,0.08181818181818182,0.15454545454545454,0.045454545454545456,0.09090909090909091
Bob Dylan,Mr. Tambourine Man,0.1,0.1,0.3,0.06666666666666667,0.11666666666666667,0.13333333333333333,0.05,0.13333333333333333
Bob Dylan,Gates Of Eden,0.10309278350515463,0.1134020618556701,0.14432989690721648,0.23711340206185566,0.09278350515463918,0.09278350515463918,0.05154639175257732,0.16494845360824742
Bob Dylan,"It's Alright, Ma (I'm Only Bleeding)",0.1870967741935484,0.12258064516129032,0.13548387096774195,0.15483870967741936,0.08387096774193549,0.11612903225806452,0.10967741935483871,0.09032258064516129
Bob Dylan,"It's All Over Now, Baby Blue",0.058823529411764705,0.08823529411764706,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.08823529411764706,0,0.23529411764705882
Bob Dylan,Like A Rolling Stone,0.078125,0.09375,0.125,0.21875,0.109375,0.109375,0.09375,0.171875
Bob Dylan,Tombstone Blues,0.1926605504587156,0.06422018348623854,0.11926605504587157,0.21100917431192662,0.06422018348623854,0.1559633027522936,0.05504587155963303,0.13761467889908258
Bob Dylan,It Takes A Lot To Laugh It Takes A Train To Cry,0.08333333333333333,0.0625,0.16666666666666666,0.22916666666666666,0.16666666666666666,0.0625,0.0625,0.16666666666666666
Bob Dylan,From A Buick 6,0.125,0.08333333333333333,0.16666666666666666,0.375,0.08333333333333333,0.041666666666666664,0,0.125
Bob Dylan,Ballad Of A Thin Man,0.12307692307692308,0.1076923076923077,0.23076923076923078,0.15384615384615385,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.1076923076923077
Bob Dylan,Queen Jane Approximately,0.010638297872340425,0.031914893617021274,0.2553191489361702,0.14893617021276595,0.11702127659574468,0.1595744680851064,0.13829787234042554,0.13829787234042554
Bob Dylan,Highway 61 Revisited,0.14035087719298245,0.05263157894736842,0.21052631578947367,0.19298245614035087,0.05263157894736842,0.14035087719298245,0.017543859649122806,0.19298245614035087
Bob Dylan,Just Like Tom Thumb's Blues,0.08196721311475409,0.06557377049180328,0.13114754098360656,0.26229508196721313,0.14754098360655737,0.09836065573770492,0.06557377049180328,0.14754098360655737
Bob Dylan,Desolation Row,0.17391304347826086,0.10144927536231885,0.15217391304347827,0.17391304347826086,0.10144927536231885,0.13043478260869565,0.057971014492753624,0.10869565217391304
